Open Time,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2022-05-05,39690.0,39845.51,35571.9,36552.97,88722.43355,3329684235.9639516,1979692,41786.44096000,1568954443.58516280,0
2022-05-06,36552.97,36675.63,35258.0,36013.77,68437.80187,2466507512.182029,1214518,34536.42346000,1245062436.83763490,0
2022-05-07,36013.77,36146.3,34785.0,35472.39,34281.70682,1222539413.6400983,746488,15385.18829000,548855038.23563790,0
2022-05-08,35472.4,35514.22,33713.95,34038.4,72445.64344,2498365159.9945807,1301451,32350.03935000,1115547715.91452730,0
2022-05-09,34038.39,34243.15,30033.33,30076.31,191876.926428,6166367111.275724,2564538,86538.96256900,2781053306.47254561,0
2022-05-10,30074.23,32658.99,29730.4,31017.1,165532.00311,5179856929.47993,2470325,73691.19610600,2307177624.54194415,0
2022-05-11,31017.11,32162.59,27785.0,29103.94,207063.739278,6300295994.553139,3559270,99622.11747500,3036296142.09820864,0
2022-05-12,29103.94,30243.0,26700.0,29029.75,204507.263138,5795451310.945579,3951233,101465.27825700,2877462252.21222825,0
2022-05-13,29029.74,31083.37,28751.67,29287.05,97872.36957,2956855804.856112,2051900,48827.72764000,1475641181.96274990,0
2022-05-14,29287.05,30343.27,28630.0,30086.74,51095.87863,1501483453.5008905,1204626,25908.17135000,761545954.19045650,0
2022-05-15,30086.74,31460.0,29480.0,31328.89,46275.66912,1401499926.2304175,1016769,24163.36200000,732332763.60944860,0
2022-05-16,31328.89,31328.9,29087.04,29874.01,73082.19658,2185567735.682062,1561954,36284.05379000,1085179422.72193680,0
2022-05-17,29874.01,30788.37,29450.38,30444.93,56724.13307,1715109131.0802064,1175382,28600.36238000,865031716.54042880,0
2022-05-18,30444.93,30709.99,28654.47,28715.32,59749.15799,1762843836.1269379,1379212,29501.76769000,870623227.20705700,0
2022-05-19,28715.33,30545.18,28691.38,30319.23,67877.36415,2014360135.7852721,1860780,35339.65787000,1049163442.90203710,0
2022-05-20,30319.22,30777.33,28730.0,29201.01,60517.25325,1800589029.270878,1694004,30890.40127000,919467696.61815910,0
2022-05-21,29201.01,29656.18,28947.28,29445.06,20987.13124,616194663.9792111,643486,10558.92886000,310046148.80258760,0
2022-05-22,29445.07,30487.99,29255.11,30293.94,36158.98748,1082530816.01625,862880,18538.10071000,555044195.79738030,0
2022-05-23,30293.93,30670.51,28866.35,29109.15,63901.49932,1914305818.0745187,1328317,30476.66811000,913813980.95331840,0
2022-05-24,29109.14,29845.86,28669.0,29654.58,59442.96036,1740257602.3067698,946421,29480.07674000,863516681.51292810,0
2022-05-25,29654.58,30223.74,29294.21,29542.15,59537.38659,1771708175.0718913,985440,28846.96589000,858587338.50383790,0
2022-05-26,29542.14,29886.64,28019.56,29201.35,94581.65463,2759055410.397752,1431112,45206.85416000,1319426335.71623620,0
2022-05-27,29201.35,29397.66,28282.9,28629.8,90998.5201,2626515958.50349,1321406,43590.05398000,1258912486.70486010,0
2022-05-28,28629.81,29266.0,28450.0,29031.33,34479.35127,994674257.5679231,684423,17561.21465000,506633343.68004640,0
2022-05-29,29031.33,29587.78,28839.21,29468.1,27567.34764,804777532.6497605,635311,13735.42581000,401056725.56553910,0
2022-05-30,29468.1,32222.0,29299.62,31734.22,96785.9476,2980527582.4674954,1380410,45024.45633000,1384940691.96695780,0
2022-05-31,31734.23,32399.0,31200.01,31801.04,62433.11632,1981259117.0115466,1161340,30046.95511000,953574564.32611060,0
2022-06-01,31801.05,31982.97,29301.0,29805.83,103395.63382,3171191028.249736,1404611,47614.81205000,1460767260.69629420,0
2022-06-02,29805.84,30689.0,29594.55,30452.62,56961.42928,1711652906.191896,1086183,28555.06607000,858193492.40476920,0
2022-06-03,30452.63,30699.0,29282.36,29700.21,54067.44727,1615616950.714381,993769,26583.25141000,794354787.34209400,0
2022-06-04,29700.21,29988.88,29485.0,29864.04,25617.90113,760874329.4663156,618037,12971.72460000,385358236.91577990,0
2022-06-05,29864.03,30189.0,29531.42,29919.21,23139.9281,691201528.1600258,604680,11753.51303000,351150600.78443810,0
2022-06-06,29919.2,31765.64,29890.23,31373.1,68836.92456,2149499896.9349375,1124745,34225.53913000,1068381827.98894340,0
2022-06-07,31373.1,31589.6,29218.96,31125.33,110674.51658,3347397952.7305903,1743957,54831.53114000,1661147413.25824640,0
2022-06-08,31125.32,31327.22,29843.88,30204.77,68542.61276,2087270428.3470392,1236327,32668.41005000,995180478.27453850,0
2022-06-09,30204.77,30700.0,29944.1,30109.93,46291.1865,1399839073.774508,841562,23082.29251000,697948605.98846330,0
2022-06-10,30109.93,30382.8,28850.0,29091.88,76204.2498,2255866294.494887,1258608,35502.20972000,1050877735.84477560,0
2022-06-11,29091.87,29440.41,28099.99,28424.7,65901.39895,1892007188.0756001,1084163,31848.33080000,914365117.83400940,0
2022-06-12,28424.71,28544.96,26560.0,26574.53,92474.598809,2551767136.329585,1451271,43538.78641000,1201389150.89004560,0
2022-06-13,26574.53,26895.84,21925.77,22487.41,254611.034966,6192246037.404874,3261484,121398.55613300,2953984191.51803855,0
2022-06-14,22485.27,23362.88,20846.0,22136.41,187201.64671,4136108699.025428,2583151,92764.74286400,2051107738.63037860,0
2022-06-15,22136.42,22800.0,20111.62,22583.72,200774.493467,4249276481.256697,2847831,98340.10221700,2083014439.19529060,0
2022-06-16,22583.72,22995.73,20232.0,20401.31,99673.59429,2130037160.0626109,1690477,48048.86237000,1027305936.81915560,0
2022-06-17,20400.6,21365.43,20246.66,20468.81,86694.33663,1796575392.5507207,1352992,43066.94445000,892584106.65741690,0
2022-06-18,20468.81,20792.06,17622.0,18970.79,196441.655524,3726639821.696151,2467372,96560.04464900,1833514054.88934140,0
2022-06-19,18970.79,20815.95,17960.41,20574.0,128320.87595,2487561781.535987,1950660,65871.82216000,1277952917.40811940,0
2022-06-20,20574.0,21090.0,19637.03,20573.89,109028.94154,2220396381.7426524,1639448,54047.82476000,1100883996.50035330,0
2022-06-21,20573.9,21723.0,20348.4,20723.52,104371.0749,2198596137.343284,1515321,52193.33566000,1099446297.12286310,0
2022-06-22,20723.51,20900.0,19770.51,19987.99,92133.97938,1872204589.2375817,1394981,44907.30453000,912710764.73022530,0
2022-06-23,19988.0,21233.0,19890.07,21110.13,83127.08716,1710694866.4572449,1207858,42716.83721000,879244263.28301580,0
2022-06-24,21110.12,21558.41,20736.72,21237.69,77430.36622,1635129191.170251,1309709,38582.36962000,815027131.32055680,0
2022-06-25,21237.68,21614.5,20906.62,21491.19,51431.67794,1093873137.974752,874540,25240.18142000,536863288.46274870,0
2022-06-26,21491.18,21888.0,20964.73,21038.07,53278.10464,1139258367.162915,885306,26051.16372000,557192553.72203980,0
2022-06-27,21038.08,21539.85,20510.0,20742.56,64475.0013,1354369225.8404648,1002214,31992.46040000,672191483.81067960,0
2022-06-28,20742.57,21212.1,20202.01,20281.29,63801.0832,1321862977.9315486,1064497,30490.78532000,631852171.75962620,0
2022-06-29,20281.28,20432.31,19854.92,20123.01,77309.04379,1556549790.008924,1210636,37814.12159000,761473366.39085880,0
2022-06-30,20123.0,20179.08,18626.0,19942.21,93846.64806,1808994369.0314438,1438163,45447.98482000,876020577.34959570,0
2022-07-01,19942.21,20918.35,18975.0,19279.8,111844.59494,2197016369.9695287,1668363,56417.61783000,1108492421.95652620,0
2022-07-02,19279.8,19467.39,18977.01,19252.81,46180.3021,888415536.8730664,833508,23693.90779000,455851305.37637550,0
2022-07-03,19252.82,19647.63,18781.0,19315.83,51087.46631,980255891.3952553,880786,25361.96292000,486752875.43699910,0
2022-07-04,19315.83,20354.01,19055.31,20236.71,74814.04601,1470987695.521582,1282843,38543.72441000,758241531.98802060,0
2022-07-05,20236.71,20750.0,19304.4,20175.83,96041.13756,1919950110.1674304,1612273,48358.47507000,967109793.38447560,0
2022-07-06,20175.84,20675.22,19761.25,20564.51,82439.5808,1665481948.0096319,1472221,41580.73433000,840150579.64268600,0
2022-07-07,20564.51,21838.1,20251.68,21624.98,85014.58261,1783224085.7236798,1653722,42731.53720000,896703207.21045650,0
2022-07-08,21624.99,22527.37,21189.26,21594.75,403081.57349,8781330156.61243,4358216,201798.10144000,4396546053.03190870,0
2022-07-09,21594.75,21980.0,21322.12,21591.83,178417.84468,3857190523.4942718,3524386,89418.01811000,1933132016.30472580,0
2022-07-10,21592.15,21607.65,20655.0,20862.47,192188.21556,4062794310.272034,3434401,95376.75351000,2016291891.37436950,0
2022-07-11,20861.11,20868.48,19875.23,19963.61,137535.40724,2813718031.1093426,3232941,66869.47065000,1368289522.98482320,0
2022-07-12,19963.61,20059.42,19240.0,19328.75,139506.45862,2754215439.3324776,3626399,67681.11612000,1336338002.70049880,0
2022-07-13,19331.28,20366.61,18910.94,20234.87,209250.24888,4096306063.801935,4789109,103667.13511000,2029863027.17871820,0
2022-07-14,20234.87,20900.0,19616.07,20588.84,174809.21696,3526210098.285044,4576355,87993.05801000,1775442258.40924360,0
2022-07-15,20588.84,21200.0,20382.29,20830.04,143343.3049,2984339734.3532705,4411375,71354.94910000,1485929119.42764470,0
2022-07-16,20830.04,21588.94,20478.61,21195.6,121011.67393,2539616922.7986083,3723401,61225.46264000,1285100231.95578820,0
2022-07-17,21195.6,21684.54,20750.01,20798.16,118229.4525,2511251392.5765257,4261057,59550.95291000,1265042502.46182760,0
2022-07-18,20799.58,22777.63,20762.45,22432.58,239942.73132,5263396811.539256,6564387,122398.31862000,2685273104.29557660,0
2022-07-19,22432.58,23800.0,21579.54,23396.62,263770.76574,5954419902.221928,6488375,132874.43405000,2999605957.30395060,0
2022-07-20,23398.48,24276.74,22906.19,23223.3,238762.17094,5631801151.220376,6364038,119820.55352000,2826789486.16930980,0
2022-07-21,23223.3,23442.77,22341.46,23152.19,184817.68191,4232411759.3950253,4808194,92958.79400000,2128895623.65998300,0
2022-07-22,23152.19,23756.49,22500.0,22684.83,171598.43966,3981394766.228058,4745582,85026.96828000,1973166657.88355060,0
2022-07-23,22684.83,23000.77,21934.57,22451.07,122137.77375,2745262660.6777816,3762227,61569.86415000,1383868861.28454700,0
2022-07-24,22448.58,23014.64,22257.15,22579.68,115189.67277,2610817967.1639385,3671238,58086.99433000,1316724597.44331480,0
2022-07-25,22577.13,22666.0,21250.0,21310.9,180344.76643,3954002948.5472584,4807238,88021.94560000,1930051719.27319220,0
2022-07-26,21310.9,21347.82,20706.5,21254.67,177817.24326,3738774849.3577113,4545385,87353.46040000,1836821500.49330420,0
2022-07-27,21254.67,23112.63,21042.53,22952.45,210971.19796,4614909656.6957855,5475738,106519.12743000,2330764840.64686740,0
2022-07-28,22954.31,24199.72,22582.13,23842.93,236029.0741,5511388547.615389,6500034,118170.70945000,2759524239.02454490,0
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,4733780641.305037,6221401,100165.60850000,2391310897.48786300,0
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13211,3634601094.96542,4801528,75778.59282000,1823456271.87596880,0
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,3028386330.644831,4463721,63737.43859000,1511326027.22340350,0
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,3346371889.652122,4775213,71458.39583000,1658446268.22539660,0
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,3631020649.2263794,5066511,78122.08501000,1794828205.62390380,0
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,3385430753.8050184,4887642,72355.55623000,1678928892.75384440,0
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,3537434334.434649,4966138,76123.82073000,1739248152.86794670,0
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,4046435951.354509,5340569,88240.55478000,2037539950.68206370,0
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.80307,1944693656.7065682,3360228,41438.97610000,960462308.05303330,0
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.00877,2051763044.552369,3646643,44744.90366000,1032885708.17538220,0
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,4078052110.543128,5892045,85942.29725000,2050118384.21205000,0
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,3347110918.907211,5105613,70598.77953000,1650310502.56936480,0
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,4918825599.489632,6818207,105046.91327000,2473680340.32380710,0
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,6097813762.895935,8269994,125001.90721000,3051727583.87702530,0
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,4175834601.8605466,6134163,87283.32270000,2092464530.22717570,0
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25435,3751417148.252107,5617859,76352.50400000,1873989924.20224430,0
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14473,3708565144.8980093,5473905,75296.97372000,1847145729.87895230,0
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,5894066098.523285,7488466,120284.46467000,2923411975.70847560,0
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,4294907691.6509495,5978567,89812.55435000,2151240576.22617750,0
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,4993659434.236888,6901586,105158.87989000,2493209361.50222910,0
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,3375338942.2617874,6029662,71864.05086000,1682458592.20756110,0
2022-08-19,23191.45,23208.67,20783.57,20834.39,283995.87747,6181759252.730264,8860928,139601.81043000,3038568050.67525560,0
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68363,3871242921.2246804,5723362,91862.59461000,1943014391.24625290,0
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.6841,3405034922.807078,5034461,80239.24190000,1716250543.03585790,0
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,4721412016.903412,6443370,110925.72751000,2356921868.62394290,0
2022-08-23,21400.75,21684.87,20890.14,21529.12,200967.77164,4299812533.944709,6333442,101222.30098000,2165911837.12369030,0
2022-08-24,21529.11,21900.0,21145.0,21368.08,174383.22046,3744196823.564854,5561412,86499.84759000,1857345193.80695830,0
2022-08-25,21368.05,21819.88,21310.15,21559.04,169915.78301,3672148286.6013737,5618785,84555.07067000,1827390010.17450160,0
2022-08-26,21559.04,21886.77,20107.9,20241.05,273811.61955,5785149465.09769,7587244,135780.72507000,2869440464.99169830,0
2022-08-27,20239.14,20402.93,19800.0,20037.6,162582.46032,3269764074.3564396,5263328,80922.99413000,1627546028.52465560,0
2022-08-28,20037.6,20171.18,19520.0,19555.61,139307.95976,2781133881.051846,4678693,69363.50720000,1384969093.77023480,0
2022-08-29,19555.61,20433.62,19550.79,20285.73,210509.49545,4211334408.9865937,5840323,105809.86253000,2116902111.20904020,0
2022-08-30,20287.2,20576.25,19540.0,19811.66,256634.35529,5157974826.609323,6593178,126919.07924000,2551087936.85860070,0
2022-08-31,19813.03,20490.0,19797.94,20050.02,276946.60765,5595829094.391042,6389133,140474.46035000,2838456435.81510940,0
2022-09-01,20048.44,20208.37,19565.66,20131.46,245289.97263,4893158531.781241,5937975,121158.48629000,2417157339.99021990,0
2022-09-02,20132.64,20441.26,19755.29,19951.86,245986.6033,4946889819.514836,5740705,122616.90745000,2466027768.59865370,0
2022-09-03,19950.98,20055.93,19652.72,19831.9,146639.03204,2908816275.0102863,3739909,72556.83777000,1439326777.58573770,0
2022-09-04,19832.45,20029.23,19583.1,20000.3,145588.77893,2883227667.1961923,3838915,72789.26129000,1441735599.54761430,0
2022-09-05,20000.3,20057.27,19633.83,19796.84,222543.01057,4404971191.907026,4657233,110786.05423000,2193009371.51916640,0
2022-09-06,19795.34,20180.0,18649.51,18790.61,356315.05718,6976809188.41019,7124384,175781.84468000,3443135959.01885670,0
2022-09-07,18790.61,19464.06,18510.77,19292.84,287394.7788,5436827909.201311,5597127,142700.96438000,2700094090.53922500,0
2022-09-08,19292.85,19458.25,19012.0,19319.77,262813.28273,5057217166.675082,6013826,131429.45873000,2529247772.34382910,0
2022-09-09,19320.54,21597.22,19291.75,21360.11,428919.74652,8929831332.708796,7777214,217979.24137000,4537141163.99010930,0
2022-09-10,21361.62,21810.8,21111.13,21648.34,307997.33504,6589753118.841131,5615783,154171.04126000,3298995539.43566350,0
2022-09-11,21647.21,21860.0,21350.0,21826.87,280702.55149,6064643642.71623,4801844,141171.88117000,3050253458.28356250,0
2022-09-12,21826.87,22488.0,21538.51,22395.74,395395.61828,8743762682.841719,6979539,199489.54060000,4411479060.20369410,0
2022-09-13,22395.44,22799.0,19860.0,20173.57,431915.03333,9302239274.39612,8126869,217144.54247000,4679543994.69320690,0
2022-09-14,20173.62,20541.48,19617.62,20226.71,340826.40151,6886235196.646198,6313052,169670.53169000,3428396493.96927510,0
2022-09-15,20227.17,20330.24,19497.0,19701.88,333069.76076,6655264974.213759,6690974,165652.72910000,3310217929.74111560,0
2022-09-16,19701.88,19890.0,19320.01,19803.3,283791.07064,5584012914.113887,5120935,141085.20536000,2776292772.19022810,0
2022-09-17,19803.3,20189.0,19748.08,20113.62,179350.24338,3578667842.695283,3862666,89621.58733000,1788389852.30019590,0
2022-09-18,20112.61,20117.26,19335.62,19416.18,254217.46904,5033968947.530573,4634096,124480.59651000,2465062845.96785580,0
2022-09-19,19417.45,19686.2,18232.56,19537.02,380512.40306,7215196795.656052,6820580,189241.29071000,3589311748.60739510,0
2022-09-20,19537.02,19634.62,18711.87,18875.0,324098.3286,6206043205.412278,5900070,160716.33038000,3077612901.14681340,0
2022-09-21,18874.31,19956.0,18125.98,18461.36,385034.10021,7338667639.751957,6907777,190299.47143000,3628361586.91015330,0
2022-09-22,18461.36,19550.17,18356.39,19401.63,379321.72111,7203741481.483637,6251862,190987.32145000,3627123696.69056920,0
2022-09-23,19401.63,19500.0,18531.42,19289.91,385886.91829,7330336009.190998,5906265,194842.08772000,3701394516.77361640,0
2022-09-24,19288.57,19316.14,18805.34,18920.5,239496.56746,4568927983.6507845,3907636,120501.30570000,2298979763.30945220,0
2022-09-25,18921.99,19180.21,18629.2,18807.38,191191.4492,3625136713.924704,3714450,94989.39646000,1801229611.97685890,0
2022-09-26,18809.13,19318.96,18680.72,19227.82,439239.21943,8356951609.998724,5837041,220623.29914000,4198006044.88422510,0
2022-09-27,19226.68,20385.86,18816.32,19079.13,593260.74161,11705770260.672161,8152473,296727.71059000,5856646101.49598810,0
2022-09-28,19078.1,19790.0,18471.28,19412.82,521385.45547,9964460007.304356,7357437,260944.38118000,4988233394.32266180,0
2022-09-29,19412.82,19645.52,18843.01,19591.51,406424.93256,7868786414.856212,5631615,203187.57552000,3934342925.08751120,0
2022-09-30,19590.54,20185.0,19155.36,19422.61,444322.9534,8694127253.576595,6254203,220029.84583000,4304848630.33263890,0
2022-10-01,19422.61,19484.0,19159.42,19310.95,165625.13959,3200350294.52687,2470590,82734.18388000,1598688567.58656520,0
2022-10-02,19312.24,19395.91,18920.35,19056.8,206812.47032,3970724799.9558167,3320217,102972.16014000,1977186000.19920470,0
2022-10-03,19057.74,19719.1,18959.68,19629.08,293585.75212,5672105805.772144,4471910,147383.93612000,2847846726.23694850,0
2022-10-04,19629.08,20475.0,19490.6,20337.82,327012.00127,6533428229.851051,4871932,165646.26490000,3309936012.94839200,0
2022-10-05,20337.82,20365.6,19730.0,20158.26,312239.75224,6275437160.958072,4540004,155249.45329000,3120338866.32575530,0
2022-10-06,20158.26,20456.6,19853.0,19960.67,320122.1702,6452892402.324269,5085004,161557.89851000,3256881316.71653890,0
2022-10-07,19960.67,20068.82,19320.0,19530.09,220874.83913,4353681483.987034,4324772,109800.49576000,2164491136.48312770,0
2022-10-08,19530.09,19627.38,19237.14,19417.96,102480.09842,1995917001.739599,2637385,50775.11492000,988952773.21633940,0
2022-10-09,19416.52,19558.0,19316.04,19439.02,113900.82681,2215007204.237991,2833704,57166.25996000,1111737800.16944170,0
2022-10-10,19439.96,19525.0,19020.25,19131.87,212509.09849,4101745483.129524,4432688,104849.40967000,2023908022.73601820,0
2022-10-11,19131.87,19268.09,18860.0,19060.0,243473.84286,4642843395.600282,4792106,121218.68324000,2311676809.24217190,0
2022-10-12,19060.0,19238.31,18965.88,19155.53,213826.26731,4086903621.9265537,4556597,106608.71840000,2037738508.16163930,0
2022-10-13,19155.1,19513.79,18190.0,19375.13,399756.68337,7554309475.307986,7470896,199869.15895000,3777964473.26291180,0
2022-10-14,19375.58,19951.87,19070.37,19176.93,351634.32601,6877621835.225796,6688310,175798.36758000,3438783886.91180620,0
2022-10-15,19176.93,19227.68,18975.18,19069.39,113847.64232,2178316065.622199,3052219,56109.00376000,1073637476.76884680,0
2022-10-16,19068.4,19425.84,19063.74,19262.98,131894.61885,2531545363.3077,3438605,66536.80449000,1277129233.66074540,0
2022-10-17,19262.98,19676.96,19152.03,19549.86,222813.87634,4331666395.604674,5162979,111854.00525000,2174642989.58540480,0
2022-10-18,19548.48,19706.66,19091.0,19327.44,260313.07848,5065944973.464348,5588482,129478.25628000,2520037025.60741570,0
2022-10-19,19327.44,19360.16,19065.97,19123.97,186137.29538,3575041318.449784,4545820,92346.11007000,1773769908.88775970,0
2022-10-20,19123.35,19347.82,18900.0,19041.92,223530.13068,4276025723.9947824,5391090,110662.16001000,2117089562.36447760,0
2022-10-21,19041.92,19250.0,18650.0,19164.37,269310.75769,5126619487.869021,5679281,133589.01923000,2543268174.88863470,0
2022-10-22,19164.37,19257.0,19112.72,19204.35,110403.90837,2117395641.1269214,2887106,54134.08243000,1038228038.71095430,0
2022-10-23,19204.29,19695.0,19070.11,19570.4,167057.20184,3233393909.200977,3939703,84465.80483000,1635057403.33511530,0
2022-10-24,19570.4,19601.15,19157.0,19329.72,256168.14467,4957159176.816838,5676899,126808.68300000,2453987281.18596270,0
2022-10-25,19330.6,20415.87,19237.0,20080.07,326370.67061,6454151276.520069,7214687,163350.80531000,3230612090.86733450,0
2022-10-26,20079.02,21020.0,20050.41,20771.59,380492.69576,7833551674.485677,8512349,190912.96434000,3930265900.94812720,0
2022-10-27,20771.61,20872.21,20200.0,20295.11,328643.57791,6771209922.011917,7748080,163139.47991000,3361632657.41389340,0
2022-10-28,20295.11,20750.0,20000.09,20591.84,287039.94569,5849603405.682575,6638096,143078.25276000,2915977522.58249740,0
2022-10-29,20591.84,21085.0,20554.01,20809.67,254881.77755,5303038321.457483,6255599,127941.56356000,2662029299.90963940,0
2022-10-30,20809.68,20931.21,20515.0,20627.48,192795.60886,3994389493.3258915,4920007,96047.94574000,1990076844.63314990,0
2022-10-31,20627.48,20845.92,20237.95,20490.74,303567.61628,6226304300.443864,6571526,151222.29645000,3101777763.86047420,0
2022-11-01,20490.74,20700.0,20330.74,20483.62,279932.43771,5740102554.92083,5971938,139277.94706000,2856018095.76356870,0
2022-11-02,20482.81,20800.0,20048.04,20151.84,373716.27299,7633404092.430692,7431698,185785.97212000,3795164791.22180700,0
2022-11-03,20151.84,20393.32,20031.24,20207.82,319185.1544,6461673165.239643,6948227,159939.61870000,3237968703.46118680,0
2022-11-04,20207.12,21302.05,20180.96,21148.52,453694.39165,9409862204.986904,9249613,227403.70755000,4716670352.08739030,0
2022-11-05,21148.52,21480.65,21080.65,21299.37,245621.98525,5240395528.908201,5570832,123030.36163000,2624930077.15729230,0
2022-11-06,21299.37,21365.27,20886.13,20905.58,230036.97217,4877535058.412703,5268210,114034.06693000,2418047871.80980680,0
2022-11-07,20905.58,21069.77,20384.89,20591.13,386977.60337,8035052131.593453,8344242,191603.32017000,3978525724.87402080,0
2022-11-08,20590.67,20700.88,17166.83,18547.23,760705.362783,14758384309.854223,14530601,374775.57408500,7271200924.07038745,0
2022-11-09,18545.38,18587.76,15588.0,15922.81,731926.929729,12737719697.394009,13605474,358702.78899600,6245795114.51209161,0
2022-11-10,15922.68,18199.0,15754.26,17601.15,608448.36432,10323294543.880354,12719887,302898.84757000,5141663571.35643840,0
2022-11-11,17602.45,17695.0,16361.6,17070.31,393552.86492,6725273822.837806,9900073,197414.69616000,3374092512.56180640,0
2022-11-12,17069.98,17119.1,16631.39,16812.08,167819.96035,2827930561.006379,5046837,83267.92293000,1403236127.92359400,0
2022-11-13,16813.16,16954.28,16229.0,16329.85,184960.78846,3074280132.053523,5382834,91914.44893000,1527844645.63411680,0
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.7775,6273920325.336827,9215128,189502.41248000,3127495594.21076420,0
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,4758545355.786832,7200265,141015.70658000,2375750102.41831840,0
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.40809,4362538338.565324,6297404,129644.72244000,2162757428.72151800,0
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,3785204632.014221,5352083,113347.39771000,1881536908.06648980,0
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,3588467560.373121,5114799,106366.35569000,1781845353.09400520,0
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.15558,1747627888.1295474,3142123,52397.34048000,872445362.12574050,0
2022-11-20,16700.68,16753.33,16180.0,16280.23,154842.13478,2561165772.4957075,4557344,75959.10991000,1256443330.04150680,0
2022-11-21,16279.5,16319.0,15476.0,15781.29,324096.997753,5188798317.004153,7440871,159995.46460000,2561914108.92441750,0
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.06623,3823612603.803002,6276097,119384.47075000,1905917090.26695930,0
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.70408,4368042618.500261,6260616,132804.37627000,2189676204.36681600,0
2022-11-24,16603.11,16812.63,16458.05,16598.95,206565.92346,3431724405.654768,5031851,103203.31930000,1714660566.87781180,0
2022-11-25,16599.55,16666.0,16342.81,16522.14,182089.49533,3003553172.2294717,4396465,90187.55597000,1487718711.08407600,0
2022-11-26,16521.35,16701.99,16385.0,16458.57,181804.81666,3011990387.647429,3817130,89646.23245000,1485219997.26388430,0
2022-11-27,16457.61,16600.0,16401.0,16428.78,162025.47607,2679048565.5213013,3362221,80097.04098000,1324406073.66946440,0
2022-11-28,16428.77,16487.04,15995.27,16212.91,252695.40367,4096398587.357314,5570407,125766.80639000,2038825206.54017270,0
2022-11-29,16212.18,16548.71,16100.0,16442.53,248106.25009,4072651066.9994063,5206638,123715.14039000,2030827592.49234990,0
2022-11-30,16442.91,17249.0,16428.3,17163.64,303019.80719,5123595199.505285,6519330,151764.57285000,2566042182.99636060,0
2022-12-01,17165.53,17324.0,16855.01,16977.37,232818.18218,3972607179.8685718,5097720,116018.88867000,1979692808.00705940,0
2022-12-02,16978.0,17105.73,16787.85,17092.74,202372.2062,3432385161.660257,4305515,99556.14105000,1688510144.19126210,0
2022-12-03,17092.13,17188.98,16858.74,16885.2,154542.57306,2622504252.866453,3308694,76214.56604000,1293351463.16091190,0
2022-12-04,16885.2,17202.84,16878.25,17105.7,178619.13387,3040020095.051178,3948990,89359.35165000,1520945572.07683370,0
2022-12-05,17106.65,17424.25,16867.0,16966.35,233703.29225,4015334796.603721,5138207,115508.19916000,1984551471.31640810,0
2022-12-06,16966.35,17107.01,16906.37,17088.96,218730.76883,3717926010.3405867,4416864,108449.54144000,1843473774.58616420,0
2022-12-07,17088.96,17142.21,16678.83,16836.64,220657.41334,3723206794.305467,4284989,107803.05198000,1819002376.49286860,0
2022-12-08,16836.64,17299.0,16733.49,17224.1,236417.97804,4009427525.0304117,4520282,117238.75694000,1988377121.41735070,0
2022-12-09,17224.1,17360.0,17058.21,17128.56,238422.06465,4097973425.697354,4282003,118031.91364000,2028743141.40682080,0
2022-12-10,17128.56,17227.72,17092.0,17127.49,140573.97937,2411933258.8486,3032257,70355.34064000,1207126756.21747470,0
